,product_spu_name,product_picture,property
14851,阿卡47（AK47） 原味伏特加 40° 500ML瓶装,http://p0.meituan.net/xianfu/5a0bf46ff63636679e854ec7d5d4ec1731740.jpg,瓶装
14852,绝对 伏特加红柚味 750ml/瓶红酒,http://p1.meituan.net/xianfu/7b0bf30ae46001f759469e362f7e9b2d25695.jpg,瓶装
14853,绝对 伏特加（苹果梨味）700ml/瓶,https://p0.meituan.net/xianfu/e8d5740622b02f0896491bcb9aa8842f83448.jpg,瓶装
14854,绝对 伏特加柑橘味50ml/瓶,http://p1.meituan.net/wmproduct/76b23b08c80dbce99b58c9c6fb8dae17105953.jpg,瓶装
14855,伏特加 灰雁40度洋酒 750ml/瓶,http://p0.meituan.net/xianfu/e27c6f763d7e639047ae675409ee5ece94227.jpg,瓶装
14856,深蓝伏特加 SKYY 750ml/瓶,http://p0.meituan.net/wmproduct/1489f347811f9ebbfff9e1eb96aea1b8440997.jpg,瓶装
14857,美国蓝天伏特加,http://p1.meituan.net/wmproduct/3049dba059b8b69cf692dd0786bdf1c1108129.jpg,瓶装
14858,苏连红巧克力覆盆子味伏特加 750ml,http://p0.meituan.net/wmproduct/e8318d92939cd096a243f45461a7bd92118454.jpg,瓶装
14859,瑞典进口Absolut伏特加（青柠味）700ml瓶,http://p0.meituan.net/xianfu/d3e38d0b2d1bee7761f0c394036ee547191671.jpg,瓶装
14860,埃里温 40度伏特加 700ml/桶,http://p0.meituan.net/scproduct/aeb4678241f15fd649483956a8a5fd6d51142.jpg,桶装
14861,Absolut绝对伏特加青柠口味 700ml/瓶,http://p0.meituan.net/xianfu/c2118c4d8e87a5bc9bfef46c77bab35729177.jpg,瓶装
14862,【2瓶装】生命之水 伏特加96度烈酒（请勿直饮） 500ml/瓶,http://p1.meituan.net/scproduct/d65db7406e78f4bafae19da1c994cd5c236184.png,瓶装
14863,绝对伏特加（芒果味）750ml,http://p1.meituan.net/wmproductdwm/14555425a4d2537d03758e553e73973397583.jpg,瓶装
14864,锐澳 鸡尾酒柠檬红茶330ml,http://p0.meituan.net/wmproduct/0012fd82c762ee06e7eddcd886fa210f395283.jpg,罐装
14865,锐澳强爽葡萄伏特加风味鸡尾酒500ml/厅,http://p0.meituan.net/wmproduct/2e32f153f3204d9767d03fed8e307d92259049.jpg,罐装
14866,锐澳鸡尾酒微醺3%vol乳酸菌伏特加风味330ml,http://p1.meituan.net/wmproduct/1c57629c12f34bdea778d152607e1a7a132319.jpg,罐装
14867,锐澳RIO 鸡尾酒 微醺 白桃白兰地风味330ml,http://p1.meituan.net/scproduct/ef05e4e541bfed008d9feba520ce53de73400.jpg,罐装
14868,锐澳微醺3度萌檬红茶鸡尾酒330ml/厅,http://p0.meituan.net/wmproduct/ddc1cae11729696aeda7a414e221d3e592573.jpg,罐装
14869,锐澳（RIO）微醺玫瑰荔枝白兰地,http://p0.meituan.net/xianfu/7ca4bd22f11b1d83ec83ad0dbccf913240732.jpg,罐装
14870,锐澳 葡萄味白兰地鸡尾酒预调酒 500ml/罐 鸡尾酒,http://p0.meituan.net/xianfu/ea8fac3bb90c9a130a78dafbb79ff37440442.jpg,罐装
14871,本味寒造“小桃气”桃子味配制酒（酒精度：6%Vol）300ml,http://p0.meituan.net/wmproduct/416a0fe210410413f471601e2d5687a3648061.jpg,瓶装
14872,圣奥迪莱 蓝莓味 预调鸡尾酒  275ml/瓶,http://p0.meituan.net/waimaidpoipicmining/81529d2f42e4a281350e4dbe9ec519f765498.jpg,瓶装
14873,锐澳275ml青柠朗姆味鸡尾酒,http://p0.meituan.net/xianfu/9e302636d33123fa046cad63c18d3ab626155.jpg,瓶装
14874,RIO 微醺西柚伏特加味 330ml/罐,http://p0.meituan.net/xianfu/448e11f80b783d3c6de0b6e17169e65b250555.jpg,罐装
14875,RIO 强爽苹果西打风味鸡尾酒 330ml/瓶,http://p0.meituan.net/wmproduct/0873bb1867828d570ad40ff6068db3ee223787.jpg,瓶装
14876,锐澳微醺3度白桃白兰地味鸡尾酒330ml*24/听,http://p1.meituan.net/xianfu/77583602ded02c3813a6bf6ce17f149440392.jpg,罐装
14877,超水配制酒（青葡萄味）360ml,http://p1.meituan.net/sgopen/9f5bea99692a7509baa7260b8c167460338983.png,瓶装
14878,RIO锐澳鸡尾酒玫瑰荔枝白兰地风味330ml,http://p1.meituan.net/scproduct/5ecccdcce0d3c3b2c8226aaeb0dd5c2937970.jpg,罐装
14879,RIO青柠朗姆味鸡尾酒 275ml/瓶,http://p0.meituan.net/xianfu/9e302636d33123fa046cad63c18d3ab626155.jpg,瓶装
14880,锐澳 表示紫葡萄味白兰地风味鸡尾酒 275ml/瓶,http://p1.meituan.net/xianfu/d588d553049f0504ed6bec584efc267d27197.jpg,瓶装
14881,RIO锐澳 蓝玫瑰味鸡尾酒275ml/瓶,http://p0.meituan.net/xianfu/1624f6d5294cfe551ad917c548c6932029420.jpg,瓶装
14882,锐3度乳酸菌伏特加味鸡尾酒（预调酒）     330ml/罐,http://p0.meituan.net/xianfu/a696f870e77a4c46fa8e62b50c6067d136355.jpg,罐装
14883,锐澳葡萄味白兰地预调鸡尾酒330ml,http://p1.meituan.net/xianfu/f595a98d129ceba22efd1ef130b7ed00110707.jpg,罐装
14884,RIO微醺3度葡萄鸡尾酒330ml,http://p1.meituan.net/xianfu/18c77057cf0ea6cea0e8d0430dfdd5f545100.jpg,罐装
14885,锐澳 锐澳鸡尾酒微醺葡萄白兰地风味,http://p0.meituan.net/wmproduct/78e5a17e0316d8f282970a4040a41d32609701.jpg,罐装
14886,动力火车 东莞 诱惑型苏打酒3.5度 300ml/瓶,http://p0.meituan.net/scproduct/9dbdfd06ee346ce1efe915c19a877e3760605.jpg,瓶装
14887,四洛克 黄罐-芒果味鸡尾酒 475ml/罐,http://p0.meituan.net/wmproduct/cc04b008b309b0509419cb546607b55478016.jpg,罐装
14888,锐澳 伏特加鸡尾酒 330ml*24罐（一箱）,http://p1.meituan.net/waimaidpoipicmining/9146dfe135ae95ad4cb4ab6dd2f6338b52078.jpg,箱装
14889,锐澳 玫瑰荔枝白兰地风味3度味道随机330ml/罐,http://p1.meituan.net/xianfu/ae0d1c36b12b189839f2c883869843b9200217.jpg,罐装
14890,【RIO】锐澳微醺3度葡萄白兰地风味330ml,http://p1.meituan.net/xianfu/f595a98d129ceba22efd1ef130b7ed00110707.jpg,罐装
14891,菠萝味白兰地鸡尾酒 275ml/瓶,http://p1.meituan.net/xianfu/336681791652e5f5c05dfb0ef523adf7181906.jpg,瓶装
14892,锐澳鸡尾酒 3度微醺西柚伏特加风味330ml,http://p0.meituan.net/wmproduct/1bac8ca74ab5a2c7158b98295e9b7422902346.jpg,罐装
14893,网红高厅 锐澳 微醺白桃白兰地风味鸡尾酒 330ml/罐,http://p0.meituan.net/xianfu/57b41015b67431023edb71ad67531e3c197712.jpg,罐装
14894,锐澳RIO 经典玻璃瓶4.2度草莓伏特加味鸡尾酒预调酒275ml/瓶,http://p0.meituan.net/xianfu/f37ebb68086ccc2081bd055bf1c9ea7c23793.jpg,瓶装
14895,Supreme X 雪梨味苏打酒（配置酒）275ml/瓶,http://p0.meituan.net/wmproduct/6b69bc61e77227945fa368bec2d63cfb212842.jpg,瓶装
14896,锐澳 微醺黄金奇异果风味鸡尾酒330ml/罐,http://p0.meituan.net/wmproduct/5517ad2ee9e73a1fbad052a906a9de1974920.jpg,罐装
14897,RIO/锐澳 3度微醺系列 葡萄白兰地风味 330ml/罐,http://p1.meituan.net/scproduct/1e5fcafab2b46150c5f9cbbc32935fb3259012.jpg,罐装
14898,瑞可德林 果味西打酒 330ml/瓶（口味随机）,http://p0.meituan.net/wmproduct/f3c15d42d465c1290b76d9bd19a91a96224872.jpg,瓶装
14899,锐澳 3度樱花龙舌兰味鸡尾酒（预调酒）颜色随机发330ml,https://p0.meituan.net/xianfu/d539d0a5e7da7df0526639a517048619486079.jpg,罐装
14900,RIO锐澳 春季限定樱花白兰地风味鸡尾酒 330ml,http://p1.meituan.net/wmproduct/efc28ea740eefab2a48d669905166441421000.jpg,罐装
14901,珠丽雅鸡尾酒青柠味 275ml/瓶,http://p1.meituan.net/xianfu/f1160e8d3b31329a506ceb63a6b4abdd11217.jpg,瓶装
14902,锐澳微醺玫瑰荔枝白兰地鸡尾酒摩登罐,http://p1.meituan.net/xianfu/ae0d1c36b12b189839f2c883869843b9200217.jpg,罐装
14903,锐澳 （微醺）乐橘乌龙鸡尾酒 330ml/罐,http://p0.meituan.net/wmproduct/4da3a5a9248b4657c915d2fface6adf955563.jpg,罐装
14904,动力火车冷艳型苏打酒300ml*24瓶/件,http://p0.meituan.net/wmproduct/ca185c872cdf0ca87d01cce31f548aff127913.jpg,箱装
14905,德国原装进口茉咖接骨木花味西打酒275ml/瓶,http://p0.meituan.net/waimaidpoipicmining/d1a465f98ca083af0ac0347347daa46173246.jpg,瓶装
14906,锐澳 清爽5度春见白桃伏特加风味气泡鸡尾酒330ml,http://p0.meituan.net/scproduct/06aba62c4b2f58d6df38d0d44836a31e151031.jpg,罐装
14907,RIO/锐澳 微醺 白桃 白兰地风味鸡尾酒 330ml/罐,http://p0.meituan.net/xianfu/6c13225afecc9b1259b07e926a7ba961303501.jpg,罐装
14908,四洛克葡萄味鸡尾酒12度,http://p0.meituan.net/wmproduct/d400ebe6e70ee02394c85abfe0a3a45b358701.jpg,罐装
14909,锐澳 8度强爽型卡曼橘味伏特加鸡尾酒 500ml/罐,http://p1.meituan.net/xianfu/b66a40c08590716ee22dd6e769d8d62e63026.jpg,罐装
14910,锐澳 青柠味鸡尾酒275/瓶,http://p0.meituan.net/shangchao/7ff744e8d440475390c8967fd379ca55.jpg,瓶装
14911,RIO锐澳 白桃味白兰地鸡尾酒 500ml/罐 鸡尾酒,http://p0.meituan.net/xianfu/03ca06edbca3df58eb1fb9655d4f441c38464.jpg,罐装
14912,锐澳RIO 3.8°水蜜桃味白兰地鸡尾酒 275ml/瓶,http://p0.meituan.net/xianfu/01af89415acb2eb1dd60018eaa2f410225158.jpg,瓶装
14913,RIO锐澳 伏特加乳酸菌味鸡尾酒   330ml/罐,http://p0.meituan.net/xianfu/a696f870e77a4c46fa8e62b50c6067d136355.jpg,罐装
14914,动力火车诱惑型,http://p1.meituan.net/wmproduct/32ad6d107c28d42697c9b788d45b0b1443760.jpg,瓶装
14915,V90 蓝精伶瓜拉纳苏打酒275ml,http://p0.meituan.net/waimaidpoipicmining/58a71520c6dcfcc8f48668f08f8b9d1c1036849.jpg,瓶装
14916,锐澳乐橘乌龙味伏特加鸡尾酒330ml,http://p0.meituan.net/wmproduct/d773f0423beee9ca26758c04ce8b9d5c40247.jpg,罐装
14917,美国进口四洛克 西瓜鸡尾酒 695ml罐,http://p0.meituan.net/wmproduct/a9dd763bba04a06500c4965ca4e52e7e75008.jpg,罐装
14918,曼戈 西柚味鸡尾酒,http://p1.meituan.net/wmproduct/fd6deea2dfa9694af0ac3b948e755b1d91634.jpg,瓶装
14919,新版动力火车 诱惑型苏打酒 300ml*24瓶/箱,http://p0.meituan.net/xianfu/d8922312407677cf3c078988da96fc78413785.jpg,箱装
14920,RIO/锐澳经典瓶鸡尾酒水蜜桃白兰地味,http://p0.meituan.net/xianfu/01af89415acb2eb1dd60018eaa2f410225158.jpg,瓶装
14921,RIO锐澳鸡尾酒 3度★香槟风味 330ml/罐,http://p0.meituan.net/xianfu/7d365edfab7d7ee9694f2d89f29cd988103634.jpg,罐装
14922,锐澳 微醺 5度青苹果伏特加味气泡鸡尾酒 330ml/罐,https://p0.meituan.net/xianfu/345e30e90a73927219c10bb174665baf108094.jpg,罐装
14923,锐澳白桃白兰地味鸡尾酒sleek 3度330ml,http://p0.meituan.net/xianfu/438b43ddb6973c2fe5100bbbac0316c141474.jpg,罐装
14924,Rio 微醺 3度白桃白兰地味鸡尾酒 330ml/罐,https://p1.meituan.net/xianfu/4229a21bb80414a60f9ba1fd562c3d0a127523.jpg,罐装
14925,330mL 强爽8度西柚伏特加佐餐鸡尾酒,http://p0.meituan.net/xianfu/7dd03abca9e58d0b5bdeecda6aaffff271752.jpg,罐装
14926,四洛克鸡尾酒（西瓜味）,http://p0.meituan.net/wmproduct/72c5afd05d3ced55c0fd2d6a77659b5439032.jpg,罐装
14927,动力火车 3.5度 狂野鸡尾酒 300ml/瓶,http://p0.meituan.net/xianfu/eab9f01ee3d1798ca7bbec8feed90e8d22273.jpg,瓶装
14928,锐澳RIO西柚味伏特加鸡尾酒500ml/罐,http://p0.meituan.net/xianfu/667a5009545586987316b6a25afa6d5944671.jpg,罐装
14929,锐澳经典低糖系列4.5度鸡尾酒500ml白桃白兰地,http://p1.meituan.net/sgopen/849c8abb37b729db6087afe93ea18660141318.jpg,罐装
14930,锐澳RIO微醺3.8度混合水果伏特加味鸡尾酒275ml/瓶,http://p1.meituan.net/xianfu/04c69e2c9b9d07566be97fbbef1a93f430686.jpg,瓶装
14931,和乐怡凤梨味配制酒,http://p0.meituan.net/wmproduct/63a17b720c73cab03fb17e84793f79a289655.jpg,罐装
14932,锐澳RIO 蓝玫瑰味 威士忌 鸡尾酒 275ml/瓶,http://p0.meituan.net/xianfu/1624f6d5294cfe551ad917c548c6932029420.jpg,瓶装
14933,润天澳 葡萄味鸡尾酒 275ml/瓶,http://p0.meituan.net/waimaidpoipicmining/aa095ad1feef794bd9b03e6b6c8b230f113037.jpg,瓶装
14934,动力火车 苏打 鸡尾酒  诱惑型 300ml*6瓶/提,http://p0.meituan.net/wmproduct/9bad9b9d5aa5aad4746b6a9368aaf48e354064.jpg,瓶装
14935,锐澳玫瑰荔枝白兰地鸡尾酒330罐装,http://p0.meituan.net/wmproduct/f2908ad90f18b29ff886d4cfc5b06169264134.jpg,罐装
14936,RIO/锐澳 樱花白兰地鸡尾酒 330ml/罐,http://p0.meituan.net/xianfu/a862201b9f3342fe7c7a0a3f6de91694272507.jpg,罐装
14937,锐澳 预调鸡尾酒 微醺系列 葡萄白兰地风味 330ml/罐,http://p0.meituan.net/sgopen/21eee65c9a07c66f870be275f9e85ed9182328.jpg,罐装
14938,RIO微醺 玫瑰荔枝白兰地味鸡尾酒 330ml/摩登罐,https://p1.meituan.net/xianfu/f485876b35d6357a4c4473674079504c138601.jpg,罐装
14939,阿卡塔 4.8青柠味鸡尾酒 275ml/瓶,http://p1.meituan.net/shangchao/03d570e54e894b48895de93499b309bd.jpg,瓶装
14940,锐澳 微醺3度乳酸菌伏特加味鸡尾酒 330ml/罐A9-8,https://p0.meituan.net/xianfu/27fa02f662b74314780c14bacd0f0aa9121173.jpg,罐装
14941,锐澳 鸡尾酒微醺系列葡萄白兰地味330ml*6灌/组,http://p0.meituan.net/wmproduct/0c9daca0597133baf3b093f260593e5c102498.jpg,罐装
14942,BESE 青柠味配制鸡尾酒 275ml/瓶,http://p0.meituan.net/xianfu/f92e5bad066fc182266faddcca63b22a17726.jpg,瓶装
14943,动力火车 (纯情) 菠萝风味 3.5度300ml*6瓶 预调鸡尾酒,http://p0.meituan.net/xianfu/3a86a25c3d50f586323bee3566dcf016158565.jpg,瓶装
14944,锐澳 清爽 5度草莓伏特加味气泡鸡尾酒 330ml/罐,https://p1.meituan.net/xianfu/393413548711827e2c7bc74069f65fcc120189.jpg,罐装
14945,锐澳 青柠味朗姆鸡尾酒 275ml/瓶绿色,http://p0.meituan.net/xianfu/9e302636d33123fa046cad63c18d3ab626155.jpg,瓶装
14946,锐澳鸡尾酒水蜜桃味 275ml/瓶,http://p1.meituan.net/xianfu/04a013c3d4ff26cd958209605eabd43b28868.jpg,瓶装
14947,有冰镇 锐澳微醺3度百香果伏特加味鸡尾酒 330ml/瓶,https://p1.meituan.net/xianfu/5d6a5a535367bf325d0c22ba6ce1015837289.jpg,瓶装
14948,锐澳 微醺RIO3度草莓乳酸菌伏特加味鸡尾酒 330ml/罐,https://p0.meituan.net/xianfu/5bf34b606fd7a4130ec3777c1a8d255d28178.jpg,罐装
14949,RIO锐澳 3度乳酸菌伏特加味鸡尾酒（预调酒 30ml/罐,http://p0.meituan.net/xianfu/a696f870e77a4c46fa8e62b50c6067d136355.jpg,罐装
14950,锐澳鸡尾酒一瓶口味随机,http://p0.meituan.net/wmproduct/21de5a54c2a39630da51f49884aec355551695.jpg,瓶装
14951,动力火车苏打酒（配制酒）诱惑型300ml/瓶,http://p1.meituan.net/xianfu/9b68c8b7e00abe06c666c8db2bf9132992650.jpg,瓶装
14952,奥迪尼青柠檬鸡尾酒,http://p0.meituan.net/scproduct/7b1a69b78be008bab062aec45f964ee718105.jpg,瓶装
14953,RIO锐澳 蓝玫瑰味威士忌鸡尾酒 275ml/瓶1047,http://p0.meituan.net/xianfu/1624f6d5294cfe551ad917c548c6932029420.jpg,瓶装
14954,锐澳330ml,http://p1.meituan.net/xianfuwm/1ca17b64cb8e4ca832fd89e8c065f9ea833536.jpg,罐装
14955,闪电火车【国产】纯情型预调鸡尾酒 275ml*24瓶,http://p0.meituan.net/wmproduct/7e9afdff008778d600c5593dba03b06c1317908.png,箱装
14956,美国动力狂野型275ml/瓶,http://p0.meituan.net/wmproduct/26c3a3957234217846c396184276059122943.jpg,瓶装
14957,锐澳（RIO）预调酒 鸡尾酒 微醺系列 3度 330ml,http://p0.meituan.net/wmproduct/3d6fbf0706840bf1b470e3770b25d4d4452548.jpg,罐装
14958,锐澳RIO 青苹果伏特加味气泡鸡尾酒330ml/厅,http://p0.meituan.net/waimaidpoipicmining/26ae9c996814c9f3ca6fe53d249f3a7c123335.jpg,罐装
14959,锐澳香橙伏特加味鸡尾酒 275ml/瓶,http://p0.meituan.net/xianfu/766316548b1a8603d4288a1132b8838e24539.jpg,瓶装
14960,RIO锐澳鸡尾酒 香草冰淇淋风味鸡尾酒 330ml/罐,http://p0.meituan.net/wmproduct/72f2613780ad43fd14ced5bcdb001acd228754.jpg,罐装
14961,RIO锐澳强爽8度白桃伏特加味气泡鸡尾酒330ml,https://p0.meituan.net/xianfu/585aeeac8d8b424f2e2c9a172eff53ad54302.jpg,罐装
14962,【爆品】和乐怡 白葡萄味预调酒3度350ml 日本进口洋酒鸡尾酒,http://p1.meituan.net/xianfu/5c8d7efa5b1422ac01e39eb2ad777a7a43351.jpg,罐装
14963,锐澳 锐澳 西柚伏特加鸡尾酒 330ml/听 330ml,http://p1.meituan.net/xianfu/5f84f78b759f5fe3fc74f28f1e85a8de55215.jpg,罐装
14964,听RIO萌檬红茶鸡尾洒,http://p0.meituan.net/wmproduct/bb88f6acc3686dfd011be3d6f1952558129666.jpg,罐装
14965,锐澳RIO 微醺3度预调鸡尾酒葡萄白兰地味 330ml/瓶,http://p1.meituan.net/sgopen/20ae435affdf508bffa03bc72039dfe6233780.jpg,瓶装
14966,报以歌 新动力温婉清纯型苏打酒 275ml/瓶,http://p1.meituan.net/xianfu/403479557d84102c400335f7450d918d41560.jpg,瓶装
14967,动力火车苏打酒-梦幻330ml,http://p0.meituan.net/xianfu/bdd87614b4cb3a6fb18f40f64aa7a5e7178505.jpg,瓶装
14968,杰克丹尼威士忌预调酒—柠檬味,http://p0.meituan.net/sgopen/9fda678afc15d362e009b980a4ed388692035.jpg,瓶装
14969,北海道小樽知嗨-余市白葡萄果味鸡尾酒 350ml/罐,http://p1.meituan.net/wmproduct/685302c867f440beb8aed790765b356d193394.jpg,罐装
14970,RIO微醺 香槟风味鸡尾酒330ml/罐,http://p0.meituan.net/wmproduct/0fae0081bb64ecadc6bb5312581bbc7b50336.jpg,罐装
14971,锐澳微醺3度百香果伏特加味鸡尾酒 330ml/瓶,https://p1.meituan.net/xianfu/5d6a5a535367bf325d0c22ba6ce1015837289.jpg,瓶装
14972,杰克丹尼 可乐味威士忌预调鸡尾 330ml/瓶,http://p0.meituan.net/wmproduct/b903db455c57feb2cacf593d58781d83450294.png,瓶装
14973,四洛克酸葡萄预调果酒鸡尾酒695ml,http://p0.meituan.net/xianfu/0a59c7014384db03cb52d4cc1fa1d2aa188418.jpg,罐装
14974,瑞澳蓝玫瑰味鸡尾酒,http://p1.meituan.net/scproduct/73365cf22c4fff98ff2c63d43a611db7150344.jpg,瓶装
14975,锐澳5°鸡尾酒柠檬味275ml,http://p1.meituan.net/wmproductdwm/722d1227b3877bdc511f9dfd7a2ee624149772.jpg,瓶装
14976,锐澳 8度强爽 葡萄伏特加鸡尾酒500ml,http://p0.meituan.net/scproduct/06791c3ccc150eb806740265293e257199370.jpg,罐装
14977,RIO锐澳微醺（白桃白兰地风味）,http://p0.meituan.net/waimaidpoipicmining/f9b44b218bc1459630ca4e02ba25513274276.jpg,罐装
14978,RIO 锐澳鸡尾酒白桃白兰地 275ml,http://p0.meituan.net/scproduct/7dd6550a6b87c6f14aa39a1e7c89481975784.jpg,瓶装
14979,【fourloko四洛克葡萄】预调鸡尾酒695ml/瓶,http://p1.meituan.net/xianfu/7cc66181f584dc3d902c7712cec56c6874292.jpg,瓶装
14980,锐澳RIO 微醺3度 玫瑰荔枝白兰地味 鸡尾酒 苏打酒 330ml/罐,https://p1.meituan.net/xianfu/f485876b35d6357a4c4473674079504c138601.jpg,罐装
14981,锐澳 rio 水蜜桃味鸡尾酒 275ml/瓶,http://p0.meituan.net/xianfu/01af89415acb2eb1dd60018eaa2f410225158.jpg,瓶装
14982,锐澳RIO 3度樱花龙舌兰味鸡尾酒（预调酒）粉 330ml/瓶 300279,https://p1.meituan.net/xianfu/947c7c05b73a8a1d7fa7f0c8176e1b4f165948.png,瓶装
14983,苏打酒 纯情型275ml/瓶,http://p0.meituan.net/waimaidpoipicmining/ab2d06d5143494de2cf4128ef9a04b1a94833.jpg,瓶装
14984,ruioi蓝莓味伏特加鸡尾酒275ml,http://p0.meituan.net/scproduct/ebb1487da1ac3583e1cfaa11a8e8b9c325894.jpg,瓶装
14985,Rio低糖4.5度白桃味白兰地鸡尾酒500毫升/听,http://p0.meituan.net/xianfu/03ca06edbca3df58eb1fb9655d4f441c38464.jpg,罐装
14986,勿点锐澳 3度葡萄味白兰地鸡尾酒 330ml/罐,http://p1.meituan.net/xianfu/f595a98d129ceba22efd1ef130b7ed00110707.jpg,罐装
14987,锐澳 热红酒味鸡尾酒 330ml/罐,http://p1.meituan.net/wmproduct/857f1b2b6ffb30c73d86c6de4b1b0ab6104623.jpg,罐装
14988,RIO 伏特加鸡尾酒柠檬朗姆味 330ml/罐,http://p1.meituan.net/xianfudwm/d57e7052f5ba188fdcef8c0b95f3341b175390.png,罐装
14989,锐澳4.5度葡萄白兰地味鸡尾酒500ml/罐,http://p0.meituan.net/xianfu/ea8fac3bb90c9a130a78dafbb79ff37440442.jpg,罐装
14990,锐奥缤纷乐,http://p0.meituan.net/wmproduct/f3afe3fad404b6d900e2e06ba03eac0f231651.jpg,瓶装
14991,查理水蜜桃鸡尾酒 275ml/瓶,http://p1.meituan.net/xianfu/ff7639b4ae6e966dbfd9d7e8976bc8c936106.jpg,瓶装
14992,锐澳鸡尾酒强爽8°（柠檬伏特加）330ml 1罐/份,http://p0.meituan.net/xianfu/2a4a9bd5c9626f642053ea14732530f375688.jpg,罐装
14993,微醺葡萄3度鸡尾酒 330ml*24罐/箱,http://p1.meituan.net/wmproduct/03949840a37390c60f10a96304ed8d3978074.jpg,箱装
14994,锐澳3度 鸡尾酒柠檬朗姆味 330ml/罐,http://p0.meituan.net/wmproduct/b93077fe79ec4e69cc0f024cf8bcf6c591383.jpg,罐装
14995,三得利白桃味配制酒350ml,http://p0.meituan.net/xianfu/b7ed24b8bec0e5f3ea6bcb376de3a9f0178981.jpg,罐装
14996,锐澳鸡尾酒8度强爽西柚味330ml/瓶,http://p0.meituan.net/sgopen/98908284b3e4ba34e869423f22c7b5e258467.jpg,瓶装
14997,锐澳RIO [强爽系列] 8度葡萄味伏特加鸡尾酒 500ml,http://p0.meituan.net/scproduct/14334820e43dc23e9a47039067b4c10b310609.jpg,罐装
14998,锐澳预调酒(青柠味)275ml/支,http://p0.meituan.net/xianfu/9e302636d33123fa046cad63c18d3ab626155.jpg,瓶装
14999,空卡 5度老冰棍味苏打酒无蔗糖 气泡酒 果酒 低度 鸡尾酒 预调酒 350ml/罐,http://p0.meituan.net/xianfu/d2654ba4420cecc30c0b48a61e288c5d53849.jpg,罐装
15000,Rio微醺樱花白兰地风味330ml,http://p1.meituan.net/wmproduct/8a55449ad768e6163bd2d86153378a42423645.jpg,罐装
15001,锐澳 强爽8度葡萄伏特加风味鸡尾酒500ml,http://p1.meituan.net/xianfu/0711df2a0f1846ee1619365c196f624043970.jpg,罐装
15002,RIO微醺3度玫瑰荔枝白兰地味鸡尾酒（预调酒）330ml/瓶,https://p1.meituan.net/xianfu/f485876b35d6357a4c4473674079504c138601.jpg,瓶装
15003,白桃风味苏打酒320ml/罐,http://p1.meituan.net/wmproduct/88a68d4c268ea505665919193e171a453302698.png,罐装
15004,RI0微醺葡萄白兰地风味330克,http://p1.meituan.net/wmproduct/822356fc619262cf766d718c1c1e3101123157.jpg,罐装
15005,RIO微醺 柠檬朗姆味鸡尾酒 3度 330ml/瓶,https://p0.meituan.net/xianfu/360cf9e570e94c4c818f4003eabe6f66163276.jpg,瓶装
15006,锐澳（RIO） 预调鸡尾酒3度微醺紫葡萄 330ml*12罐,http://p0.meituan.net/waimaidpoipicmining/8532ca0b77581a5a6feee967b03a7165232900.jpg,罐装
15007,锐澳 微醺 玫瑰荔枝白兰地 鸡尾酒 3%330ml,http://p1.meituan.net/xianfu/ae0d1c36b12b189839f2c883869843b9200217.jpg,罐装
15008,周柯宇同款  RIO 锐澳清爽草莓洋酒预调鸡尾酒330ml,http://p1.meituan.net/wmproduct/7b3f5a85a94ff22d6efa2b0a828a199d418120.jpg,罐装
15009,锐澳 （花呗联名款) 白桃白兰地风味鸡尾酒 330ml/罐,http://p0.meituan.net/xianfu/068b9bd28d33acdc69f8e56822d7595162996.jpg,罐装
15010,锐澳(RIO)强爽系列8度苹果西打风味鸡尾酒500ml/罐,http://p0.meituan.net/scproduct/c9614a92aee3a1bced262b34f96165c2545529.jpg,罐装
15011,锐澳微醺玫瑰荔枝味鸡尾酒细罐330ml/听,https://p1.meituan.net/xianfu/f485876b35d6357a4c4473674079504c138601.jpg,罐装
15012,锐澳 微醺乳酸菌伏特加鸡尾酒 330ml,https://p0.meituan.net/xianfu/27fa02f662b74314780c14bacd0f0aa9121173.jpg,罐装
15013,锐澳清爽气泡鸡尾酒5度草莓伏特加风味330ml,http://p0.meituan.net/sgopen/3eaf88e53512600b109933fab16fbb18196942.jpg,罐装
15014,依尔曼 白兰地水蜜桃味预调酒 275ml/瓶,http://p0.meituan.net/xianfu/fa776c594036ff34f54dccc3ea6e436a112810.jpg,瓶装
15015,动力火车 鸡尾酒300ml/瓶,http://p1.meituan.net/xianfu/91052e8504b8dd5fdfceb04db060b55f172005.jpg,瓶装
15016,AOY 阳光芒果味 威士忌预调酒 275ml/瓶,http://p0.meituan.net/xianfu/c9dc5dbc3f31e858d136fe9c21639af429143.jpg,瓶装
15017,高听锐澳微醺鸡尾酒百香果伏特加味330ml,http://p0.meituan.net/wmproduct/dc8459426be0f9e92f5cc7feb1819abd50200.jpg,罐装
15018,rio 4.2度低糖葡萄白兰地味鸡尾酒 500ml/罐,http://p0.meituan.net/xianfu/9d70072f6086686472c6e3053471f8ba196105.jpg,罐装
15019,锐澳3.8蓝玫瑰味威士忌鸡尾酒275ml/瓶,http://p0.meituan.net/xianfu/1624f6d5294cfe551ad917c548c6932029420.jpg,瓶装
15020,鸡尾酒500毫升/罐,http://p0.meituan.net/wmproduct/b41dc00f7f3b5b10d62a09986583a352128720.jpg,罐装
15021,动力火车冷艳鸡尾酒 300ml/瓶,http://p0.meituan.net/scproduct/deeb262f86d550a346bb02c922337d67424785.jpg,瓶装
